2016-03-25 22:38:35	627	63
2016-03-25 22:38:45	630	63
2016-03-25 22:38:55	630	63
2016-03-25 22:39:05	660	63
2016-03-25 22:39:15	645	63
2016-03-25 22:39:25	636	63
2016-03-25 22:39:35	632	63
2016-03-25 22:39:45	627	63
2016-03-25 22:39:55	613	63
2016-03-25 22:40:05	592	63
2016-03-25 22:40:15	581	63
2016-03-25 22:40:25	584	63
2016-03-25 22:40:36	594	63
2016-03-25 22:40:46	612	63
2016-03-25 22:40:56	619	63
2016-03-25 22:41:06	682	63
2016-03-25 22:41:16	741	63
2016-03-25 22:41:26	767	63
2016-03-25 22:41:36	767	63
2016-03-25 22:41:46	767	63
2016-03-25 22:41:56	767	63
2016-03-25 22:42:06	767	63
2016-03-25 22:42:16	767	63
2016-03-25 22:42:26	767	63
2016-03-25 22:42:36	767	63
2016-03-25 22:42:46	767	63
2016-03-25 22:42:56	767	63
2016-03-25 22:43:06	767	63
2016-03-25 22:43:16	765	63
2016-03-25 22:43:26	761	64
2016-03-25 22:43:36	761	64
2016-03-25 22:43:46	758	64
2016-03-25 22:43:56	758	64
2016-03-25 22:44:06	755	64
2016-03-25 22:44:16	755	64
2016-03-25 22:44:26	755	64
2016-03-25 22:44:36	755	64
2016-03-25 22:44:46	744	64
2016-03-25 22:44:56	744	64
2016-03-25 22:45:06	744	64
2016-03-25 22:45:16	744	64
2016-03-25 22:45:26	738	64
2016-03-25 22:45:36	738	64
2016-03-25 22:45:46	735	64
2016-03-25 22:45:56	729	64
2016-03-25 22:46:06	726	65
2016-03-25 22:46:16	723	65
2016-03-25 22:46:27	723	65
2016-03-25 22:46:37	720	65
2016-03-25 22:46:47	720	65
2016-03-25 22:46:57	720	65
2016-03-25 22:47:07	720	65
2016-03-25 22:47:17	720	65
2016-03-25 22:47:27	717	65
2016-03-25 22:47:37	717	65
2016-03-25 22:47:47	711	65
2016-03-25 22:47:57	711	65
2016-03-25 22:48:07	711	65
2016-03-25 22:48:17	708	65
2016-03-25 22:48:27	708	65
2016-03-25 22:48:37	705	65
2016-03-25 22:48:47	705	65
2016-03-25 22:48:57	705	65
2016-03-25 22:49:07	705	65
2016-03-25 22:49:17	705	65
2016-03-25 22:49:27	705	65
2016-03-25 22:49:37	702	65
2016-03-25 22:49:47	702	66
2016-03-25 22:49:57	702	66
2016-03-25 22:50:07	696	66
2016-03-25 22:50:17	696	66
2016-03-25 22:50:27	696	66
2016-03-25 22:50:37	696	66
2016-03-25 22:50:47	696	66
2016-03-25 22:50:57	696	66
2016-03-25 22:51:07	693	66
2016-03-25 22:51:17	690	66
2016-03-25 22:51:27	690	66
2016-03-25 22:51:37	690	66
2016-03-25 22:51:47	685	66
2016-03-25 22:51:57	685	66
2016-03-25 22:52:07	685	66
2016-03-25 22:52:17	685	66
2016-03-25 22:52:28	685	66
2016-03-25 22:52:38	685	66
2016-03-25 22:52:48	685	66
2016-03-25 22:52:58	685	66
2016-03-25 22:53:08	685	66
2016-03-25 22:53:18	685	66
2016-03-25 22:53:28	685	66
2016-03-25 22:53:38	685	66
2016-03-25 22:53:48	685	66
2016-03-25 22:53:58	685	66
2016-03-25 22:54:08	685	66
2016-03-25 22:54:18	685	66
2016-03-25 22:54:28	685	66
2016-03-25 22:54:38	682	66
2016-03-25 22:54:48	682	66
2016-03-25 22:54:58	682	66
2016-03-25 22:55:08	682	66
2016-03-25 22:55:18	679	66
2016-03-25 22:55:28	679	66
2016-03-25 22:55:38	679	66
2016-03-25 22:55:48	679	66
2016-03-25 22:55:58	676	66
2016-03-25 22:56:08	676	66
2016-03-25 22:56:18	673	66
2016-03-25 22:56:28	673	66
2016-03-25 22:56:38	673	66
2016-03-25 22:56:48	673	66
2016-03-25 22:56:58	673	66
2016-03-25 22:57:08	670	66
2016-03-25 22:57:18	670	66
2016-03-25 22:57:28	670	66
2016-03-25 22:57:38	670	66
2016-03-25 22:57:48	670	66
2016-03-25 22:57:58	670	66
2016-03-25 22:58:08	670	66
2016-03-25 22:58:19	670	66
2016-03-25 22:58:29	670	66
2016-03-25 22:58:39	670	66
2016-03-25 22:58:49	670	66
2016-03-25 22:58:59	670	66
2016-03-25 22:59:09	670	66
2016-03-25 22:59:19	670	66
2016-03-25 22:59:29	670	66
2016-03-25 22:59:39	670	66
2016-03-25 22:59:49	670	66
2016-03-25 22:59:59	670	66
2016-03-25 23:00:09	670	66
2016-03-25 23:00:19	670	66
2016-03-25 23:00:29	670	66
2016-03-25 23:00:39	670	66
2016-03-25 23:00:49	670	66
2016-03-25 23:00:59	670	66
2016-03-25 23:01:09	670	66
2016-03-25 23:01:19	670	66
2016-03-25 23:01:29	670	66
2016-03-25 23:01:39	670	66
2016-03-25 23:01:49	667	66
2016-03-25 23:01:59	667	66
2016-03-25 23:02:09	667	66
2016-03-25 23:02:19	667	66
2016-03-25 23:02:29	667	66
2016-03-25 23:02:39	667	66
2016-03-25 23:02:49	667	66
2016-03-25 23:02:59	667	66
2016-03-25 23:03:09	667	66
2016-03-25 23:03:19	667	66
2016-03-25 23:03:29	667	66
2016-03-25 23:03:39	667	66
2016-03-25 23:03:49	667	66
2016-03-25 23:04:00	676	66
